-0.7,-0.2,0.9,0.6,-0.2,0.0,-0.5,-0.1,-0.3,-0.7,0.7,0.9,-0.6,0.3,0.1,0.2,-0.3,0.0,0.5,-0.7,0.9,-0.7,-0.5,-0.3,0.5,-0.3,-0.9,-0.4,0.9,0.8,0.1,0.7,-0.4,-0.3,0.6,-0.8,0.4,0.0,-0.1,0.3,0.8,-0.8,0.3,0.9,0.0,-0.6,0.1,0.0,0.3,-0.9,-0.4,0.6,0.7,0.7,-0.9,-0.9,-0.3,0.3,0.5,0.9,-0.9,-0.6,0.3,-0.8,-0.2,0.9,0.4,0.8,0.9,0.9,-0.8,0.1,-0.1,0.0,-0.4,-0.8,0.5,-0.6,-0.9,0.2,-0.3,0.3,0.4,-0.1,0.6,0.6,-0.4,0.6,0.0,-0.7,0.0,-0.4,-0.3,0.4,-0.6,-0.5,-0.8,-0.3,0.7,-0.1,43.6
0.9,0.8,0.4,-0.7,-0.8,-0.9,-0.5,-0.7,0.9,0.1,-0.9,-0.4,0.7,0.1,-0.6,0.4,-0.1,0.8,-0.9,-0.9,0.8,0.9,0.4,0.1,0.5,0.5,0.2,-0.3,-0.6,0.1,-0.8,-0.7,-0.4,-0.3,-0.8,0.5,0.3,-0.1,-0.8,0.1,0.5,0.6,-0.9,0.7,0.3,0.7,-0.7,-0.3,0.7,0.7,0.1,-0.9,0.8,0.0,-0.1,0.1,0.5,0.1,0.0,0.5,-0.4,0.6,-0.1,0.7,0.9,0.6,-0.2,-0.8,-0.9,-0.3,-0.2,-0.4,-0.4,0.0,-0.7,-0.1,0.2,0.7,0.7,-0.1,-0.1,0.5,-0.1,-0.2,-0.6,0.9,0.8,0.4,-0.9,0.4,-0.1,-0.3,-0.2,-0.8,0.7,0.2,-0.1,-0.7,0.9,0.6,-35.3
0.5,-0.2,-0.7,-0.3,0.7,-0.9,-0.1,-0.4,0.7,-0.5,-0.2,0.9,0.5,0.4,-0.1,0.8,-0.3,0.2,0.7,0.0,0.4,-0.2,-0.3,-0.9,-0.9,-0.7,0.6,0.4,-0.9,0.5,-0.9,-0.2,0.8,0.6,-0.4,0.8,0.8,0.2,0.2,-0.1,0.1,0.4,-0.2,-0.9,0.3,0.0,0.6,-0.9,0.0,0.7,0.4,-0.8,-0.9,0.8,-0.6,-0.3,0.5,-0.9,-0.1,0.7,0.5,0.8,-0.5,0.9,0.1,-0.1,-0.7,-0.3,-0.9,0.7,0.8,-0.6,0.2,-0.9,-0.7,-0.9,0.9,0.9,0.6,-0.5,0.2,-0.8,0.1,-0.5,0.6,0.4,0.6,-0.3,0.5,0.4,-0.8,-0.7,0.0,0.3,-0.6,0.5,0.2,-0.9,-0.7,-0.7,-28.3
-0.8,-0.4,0.0,0.9,0.9,-0.3,0.1,-0.2,0.0,-0.4,-0.3,0.6,-0.4,0.0,0.2,0.1,0.8,-0.2,-0.1,0.1,0.9,0.5,0.3,0.7,0.5,0.1,-0.4,-0.3,-0.9,0.2,-0.4,0.4,0.3,-0.4,-0.9,-0.6,-0.1,0.6,-0.9,0.7,0.7,0.8,-0.6,-0.9,0.6,-0.3,-0.5,-0.3,0.2,0.3,0.3,-0.7,0.1,0.3,0.0,0.3,-0.1,0.9,0.7,0.9,0.5,0.1,-0.7,0.0,0.9,-0.8,0.1,0.5,0.8,-0.2,-0.5,0.0,0.6,0.6,0.8,-0.9,-0.3,0.7,-0.3,0.9,-0.7,-0.3,0.9,-0.9,0.4,0.3,-0.1,-0.8,-0.4,-0.5,0.9,0.6,0.1,0.1,0.2,0.3,-0.6,-0.5,-0.7,-0.5,35.8
-0.4,0.8,0.8,0.9,-0.7,0.6,0.7,-0.6,0.4,-0.9,-0.5,-0.8,-0.8,-0.1,0.0,0.3,0.3,-0.3,-0.3,0.2,0.0,-0.7,-0.4,-0.8,0.7,0.5,0.9,0.7,-0.3,0.9,-0.4,0.5,0.7,0.9,0.2,-0.1,-0.2,-0.7,-0.5,-0.2,-0.6,-0.8,0.9,-0.2,0.0,-0.4,-0.5,-0.9,-0.7,-0.9,0.8,0.5,0.2,0.5,0.9,-0.8,0.0,-0.4,0.1,0.6,0.4,-0.9,-0.6,0.7,-0.8,-0.7,-0.9,-0.3,0.3,0.2,-0.2,0.2,-0.5,-0.7,-0.9,0.9,0.3,-0.5,0.6,0.0,-0.1,-0.2,0.9,-0.3,0.7,0.4,0.6,-0.2,0.2,0.2,0.1,-0.2,0.0,-0.4,-0.9,0.7,0.7,-0.1,0.8,0.6,-70.0
0.2,-0.6,-0.9,-0.4,0.6,-0.7,-0.7,-0.9,0.0,-0.2,-0.5,0.9,-0.5,0.6,0.6,0.3,-0.6,0.7,0.2,-0.7,0.9,-0.5,-0.4,0.8,0.0,-0.3,-0.6,0.9,-0.5,-0.7,-0.8,-0.1,-0.6,-0.8,-0.1,-0.5,0.1,0.8,0.8,-0.8,0.9,0.7,-0.9,0.2,0.8,0.9,-0.5,-0.9,0.0,0.6,0.4,0.1,0.2,-0.5,0.8,-0.4,0.3,0.7,0.8,-0.1,0.2,-0.5,-0.9,0.1,-0.1,0.0,0.0,0.4,0.5,-0.2,0.9,0.5,0.3,0.3,0.1,-0.7,-0.3,-0.8,-0.3,-0.6,-0.3,0.1,-0.2,-0.7,0.3,-0.9,-0.2,0.2,0.1,-0.6,-0.7,-0.6,0.7,-0.4,0.4,0.6,-0.4,0.4,-0.2,0.0,14.7
-0.2,0.3,-0.9,0.4,0.9,-0.1,-0.9,0.3,-0.9,-0.2,0.6,-0.8,0.5,-0.8,-0.8,-0.8,0.3,-0.4,-0.7,-0.4,-0.3,0.3,0.3,0.1,-0.7,0.1,0.2,-0.3,0.7,0.4,-0.5,0.8,0.0,0.2,0.4,-0.1,0.8,0.9,0.5,0.1,-0.6,-0.1,0.0,-0.5,0.8,0.3,0.7,0.1,0.8,0.4,0.4,0.6,-0.8,0.2,0.8,-0.1,-0.8,0.6,-0.3,-0.8,-0.8,-0.3,0.7,0.2,0.1,0.6,0.2,0.4,0.2,-0.2,0.2,-0.7,-0.3,-0.3,-0.5,0.6,-0.4,0.2,-0.1,0.5,-0.8,0.6,0.5,0.0,-0.2,-0.2,0.9,-0.6,0.5,-0.3,0.8,-0.5,0.3,0.6,-0.9,-0.9,-0.8,-0.4,0.9,0.5,42.5
-0.1,-0.6,0.0,0.1,-0.2,0.3,-0.8,-0.5,-0.3,0.5,-0.6,-0.3,-0.4,-0.1,0.7,0.7,-0.3,-0.1,-0.9,0.1,0.8,0.4,-0.6,0.6,0.1,-0.7,-0.5,0.6,-0.4,0.9,-0.2,0.4,0.6,-0.1,-0.6,-0.4,0.0,0.8,0.3,-0.6,0.2,0.7,0.7,0.3,-0.3,0.8,-0.4,-0.7,-0.5,0.9,0.7,-0.2,0.0,0.9,0.8,-0.7,-0.7,0.4,-0.9,0.9,0.3,-0.3,-0.2,-0.1,-0.5,-0.8,-0.7,0.1,-0.2,0.6,-0.2,-0.3,-0.9,-0.1,-0.8,0.4,0.3,0.2,0.6,-0.6,-0.6,-0.2,0.6,0.7,-0.7,0.8,-0.7,-0.6,-0.6,-0.6,-0.6,-0.9,-0.1,0.4,-0.3,0.3,0.4,0.9,-0.6,0.5,-5.1
-0.6,0.6,0.6,-0.3,0.5,0.1,0.6,0.9,0.5,0.1,-0.7,-0.7,-0.8,-0.4,-0.5,-0.7,-0.1,-0.9,0.1,0.9,-0.5,-0.3,-0.7,0.9,-0.3,0.4,0.1,-0.4,0.9,0.9,-0.7,-0.4,-0.8,0.9,-0.1,-0.1,-0.1,0.3,0.9,-0.9,0.5,-0.2,-0.6,-0.7,0.0,-0.9,0.8,0.4,-0.4,0.7,-0.3,-0.7,-0.7,-0.8,-0.7,0.7,-0.7,-0.6,-0.2,0.3,-0.5,0.9,0.6,-0.5,-0.2,0.5,-0.3,0.8,0.5,-0.4,0.8,0.7,0.7,0.6,-0.6,0.1,-0.7,0.4,0.1,0.6,0.0,-0.9,0.5,0.8,0.6,-0.4,-0.6,0.3,0.1,0.6,0.0,-0.4,-0.5,-0.7,0.1,-0.6,-0.2,0.4,-0.2,-0.2,-16.8
-0.8,0.1,-0.7,0.8,0.9,-0.8,-0.7,0.4,0.3,0.1,-0.5,-0.5,-0.5,-0.7,-0.9,-0.3,-0.4,-0.7,0.7,-0.1,-0.1,0.5,-0.6,-0.2,-0.1,-0.4,-0.2,-0.7,-0.7,0.3,0.0,0.4,0.8,-0.8,-0.7,0.6,-0.5,-0.3,0.5,-0.7,-0.8,0.1,0.0,0.0,0.9,0.2,0.0,-0.2,0.3,-0.5,0.6,-0.2,0.1,0.0,0.9,0.8,0.3,-0.7,0.1,0.2,-0.4,-0.2,-0.4,0.6,-0.8,0.0,-0.2,-0.2,-0.9,0.8,-0.1,0.9,-0.9,-0.5,0.2,-0.2,-0.6,0.6,0.5,0.4,0.4,0.4,-0.1,-0.2,0.9,0.1,-0.9,0.8,-0.2,0.6,-0.5,0.8,0.5,-0.3,-0.9,-0.7,-0.2,-0.5,0.7,-0.4,51.3
-0.9,-0.7,0.1,0.7,0.8,-0.9,-0.4,0.8,-0.7,0.0,-0.6,0.2,0.9,0.3,0.6,0.6,0.5,-0.9,-0.5,-0.9,0.9,-0.8,0.2,0.2,0.5,-0.4,-0.1,0.4,-0.3,-0.5,0.3,0.3,-0.8,0.4,-0.9,-0.8,-0.7,0.2,0.3,0.1,0.6,0.3,0.6,0.3,0.8,-0.3,-0.1,-0.1,0.4,-0.6,-0.4,-0.3,-0.8,-0.8,-0.7,0.0,-0.7,-0.3,0.6,-0.9,-0.7,0.2,-0.7,-0.2,-0.7,0.8,-0.5,0.4,0.1,0.1,0.7,0.9,0.6,0.5,0.4,0.1,-0.3,-0.8,0.3,-0.1,-0.4,-0.1,0.6,-0.4,-0.5,-0.4,-0.4,-0.3,0.5,-0.2,0.0,0.1,0.4,-0.4,0.9,0.1,-0.4,-0.5,0.3,0.5,16.4
-0.6,0.5,-0.4,0.2,0.3,-0.5,0.9,0.1,-0.4,-0.3,0.8,0.3,-0.5,-0.6,0.1,0.3,0.9,0.9,0.3,0.3,-0.8,0.8,0.1,0.7,0.0,-0.9,-0.5,0.3,-0.3,0.8,0.4,0.0,-0.8,-0.7,0.7,-0.5,0.7,0.8,-0.3,0.0,-0.8,-0.4,-0.6,0.8,0.4,0.4,0.7,-0.7,-0.4,0.4,0.4,0.1,0.1,-0.2,0.2,-0.2,0.6,0.5,0.1,-0.2,-0.9,0.0,0.8,0.3,0.0,-0.5,-0.3,-0.6,0.9,0.6,0.4,0.8,0.1,-0.1,-0.7,-0.4,-0.1,-0.7,-0.6,-0.3,-0.6,-0.6,0.3,-0.6,0.2,0.3,0.0,-0.7,-0.1,-0.3,0.7,-0.3,0.6,-0.2,-0.5,0.2,-0.9,0.6,-0.9,0.8,-6.0
-0.4,0.8,0.7,0.5,0.2,-0.8,-0.5,0.8,0.6,-0.9,0.3,0.7,-0.6,0.5,-0.4,-0.1,-0.2,0.3,-0.5,-0.3,0.3,-0.7,0.5,-0.1,0.7,0.6,-0.6,0.0,0.4,-0.4,0.3,0.2,0.9,0.5,-0.7,-0.3,0.5,0.5,0.0,-0.6,0.1,0.2,-0.3,0.2,-0.4,0.8,-0.3,0.3,-0.7,-0.4,0.4,-0.9,0.9,-0.6,0.2,0.7,-0.1,-0.3,0.2,0.5,-0.3,-0.3,0.8,0.6,0.7,-0.5,-0.9,-0.9,-0.7,0.0,-0.3,-0.9,-0.6,0.1,0.2,-0.6,-0.9,0.4,0.1,0.4,0.1,0.7,-0.4,0.5,-0.6,-0.4,0.4,0.5,0.7,-0.6,-0.8,0.2,0.7,-0.1,-0.2,-0.6,0.8,0.1,0.5,0.4,45.8
-0.9,-0.9,0.6,-0.3,0.2,-0.3,0.7,0.1,-0.8,-0.7,0.8,0.0,-0.9,0.2,-0.7,-0.9,0.4,-0.9,0.3,0.4,-0.5,-0.8,0.2,0.5,-0.8,0.2,-0.7,-0.6,-0.4,-0.8,0.2,-0.9,-0.1,0.8,0.2,0.5,-0.7,0.3,-0.3,0.6,-0.9,0.7,0.0,-0.2,-0.9,0.4,0.9,-0.2,-0.6,-0.6,0.4,-0.2,0.1,-0.9,0.9,-0.2,0.6,-0.6,0.6,-0.7,0.6,-0.2,-0.5,-0.1,-0.2,-0.4,0.5,-0.1,-0.9,0.8,-0.2,0.1,0.7,-0.1,0.8,-0.6,0.4,-0.3,-0.5,0.3,0.9,-0.2,-0.4,-0.5,-0.5,-0.2,0.7,-0.3,-0.1,0.5,0.4,0.4,0.9,-0.5,-0.4,-0.5,-0.4,-0.3,0.8,0.9,28.4
-0.9,-0.8,0.0,0.4,0.1,-0.6,0.8,0.3,-0.4,0.8,-0.2,0.1,0.4,0.6,0.4,-0.1,0.0,0.0,-0.1,0.0,-0.5,-0.6,0.1,0.3,0.4,-0.5,0.6,0.5,-0.8,0.7,-0.4,-0.7,0.2,0.0,-0.3,0.9,-0.8,0.2,0.3,0.3,-0.6,0.0,0.5,-0.5,0.3,-0.2,-0.9,0.2,0.7,0.0,0.7,-0.9,-0.6,-0.7,-0.4,0.4,-0.5,-0.7,-0.6,0.2,-0.7,-0.6,0.3,0.8,0.4,-0.1,-0.7,-0.9,0.9,0.1,-0.5,0.8,-0.6,0.2,-0.1,-0.8,-0.1,-0.4,-0.5,0.9,0.0,-0.3,-0.6,0.0,0.1,0.1,0.7,0.5,0.2,-0.5,0.5,0.8,0.3,-0.4,-0.8,0.5,0.0,0.4,0.7,-0.1,-16.1
-0.3,-0.4,-0.2,0.4,0.5,-0.3,-0.7,-0.8,0.1,-0.4,0.2,-0.5,0.7,0.3,0.5,0.9,0.2,0.2,0.9,-0.9,-0.7,-0.6,-0.7,0.3,0.3,0.2,0.0,0.4,-0.5,-0.5,0.2,-0.8,-0.9,-0.3,-0.3,-0.5,-0.3,0.3,-0.9,0.4,0.3,0.7,0.4,-0.4,0.7,-0.9,0.1,0.9,0.1,0.8,-0.4,0.1,0.5,-0.7,0.4,-0.8,0.6,-0.6,-0.1,0.4,0.5,-0.2,0.0,0.2,0.5,0.1,0.5,-0.7,-0.5,0.3,0.8,-0.9,-0.3,0.1,-0.9,0.3,-0.1,-0.4,-0.6,-0.6,0.6,0.0,0.3,0.6,-0.8,0.9,-0.7,-0.3,0.1,0.3,-0.6,-0.9,-0.2,0.5,0.3,0.9,0.5,-0.1,0.4,0.5,-6.1
-0.2,0.6,-0.9,-0.1,-0.3,0.1,-0.3,0.2,0.9,0.5,-0.4,0.6,0.3,0.3,0.2,0.6,-0.8,0.3,-0.6,0.9,-0.8,-0.2,0.1,-0.8,-0.7,-0.4,0.5,0.0,-0.6,0.7,0.5,0.5,-0.5,0.2,0.5,0.4,0.4,0.2,-0.1,-0.8,-0.1,-0.2,-0.4,0.8,0.0,0.8,0.1,0.8,-0.6,-0.7,-0.5,-0.7,0.6,-0.7,-0.4,0.5,0.3,0.7,0.4,-0.3,-0.3,0.3,0.7,0.7,0.5,0.7,0.7,-0.4,-0.9,0.5,0.1,-0.5,0.4,-0.2,-0.1,0.9,-0.7,-0.7,0.4,0.4,0.5,0.4,0.1,-0.7,-0.5,0.4,0.1,-0.7,-0.5,-0.5,0.7,0.0,-0.4,0.1,0.3,-0.5,-0.6,0.8,0.3,0.8,-32.3
-0.4,-0.5,-0.1,0.0,-0.7,0.2,0.8,-0.8,0.1,0.3,0.7,-0.2,0.8,-0.2,0.5,0.0,-0.8,-0.1,0.4,0.9,-0.9,-0.3,0.2,-0.5,0.7,0.3,-0.2,-0.5,0.3,-0.7,-0.2,0.3,0.4,-0.5,0.3,0.0,0.2,-0.6,0.3,0.9,0.9,-0.8,-0.6,-0.4,-0.7,0.6,-0.2,-0.7,-0.9,-0.5,0.9,-0.7,-0.5,0.4,-0.7,-0.9,-0.3,-0.1,-0.7,-0.1,0.9,0.1,0.7,0.8,-0.7,-0.8,-0.5,0.2,0.5,0.2,-0.9,0.0,-0.1,0.2,-0.4,0.8,0.8,0.9,-0.2,-0.6,0.2,-0.7,-0.3,-0.7,0.6,-0.2,-0.2,-0.2,0.7,-0.1,-0.8,-0.5,0.2,0.4,-0.3,-0.9,0.9,-0.9,0.8,0.1,-67.5
0.8,0.0,0.9,-0.7,0.2,0.1,0.8,-0.8,-0.6,-0.9,0.9,-0.3,-0.7,-0.3,-0.9,-0.1,0.4,0.0,0.3,0.4,-0.8,-0.7,0.0,0.5,0.2,0.2,-0.2,-0.6,-0.6,-0.8,-0.1,0.5,0.0,0.1,-0.4,0.3,-0.5,0.8,0.1,-0.9,-0.7,-0.6,-0.3,0.3,-0.9,-0.6,-0.8,-0.8,-0.5,-0.8,-0.2,0.6,0.0,0.6,-0.5,0.3,-0.5,0.0,-0.4,-0.2,0.8,0.6,-0.6,0.7,0.0,-0.8,0.5,0.6,0.1,-0.3,0.5,0.9,0.8,0.8,-0.9,0.4,-0.5,-0.5,0.4,-0.7,0.7,-0.8,0.2,0.2,-0.1,0.6,0.6,0.4,0.1,-0.2,-0.9,0.6,-0.6,-0.3,-0.8,0.9,-0.5,0.7,-0.1,-0.4,15.0
